AssetID,Asset Name,AssetSerial,Color,StandardCost,ListPrice,Size,ModifiedDate
9202,Asset 9202,253,0,$505.00 ,,15-01-2012 00:00,
9203,Asset 9203,255,0,$400.00 ,,16-01-2012 00:00,
9204,Asset 9204,256,0,$961.00 ,,16-01-2012 00:00,
9205,Asset 9205,259,0,$378.00 ,,15-01-2012 00:00,
9206,Asset 9206,260,0,$184.00 ,,15-01-2012 00:00,
9207,Asset 9207,258,0,$532.00 ,,15-01-2012 00:00,
9208,Asset 9208,254,0,$190.00 ,,15-01-2012 00:00,
9209,Asset 9209,257,0,$516.00 ,,24-01-2012 00:00,
9210,Asset 9210,261,0,$483.00 ,,24-01-2012 00:00,
9211,Asset 9211,251,0,$478.00 ,,24-01-2012 00:00,
9212,Asset 9212,253,0,$882.00 ,,24-01-2012 00:00,
9213,Asset 9213,252,0,$400.00 ,,24-01-2012 00:00,
9214,Asset 9214,256,0,$599.00 ,,16-01-2012 00:00,
9215,Asset 9215,259,0,$557.00 ,,16-01-2012 00:00,
9216,Asset 9216,260,0,$229.00 ,,16-01-2012 00:00,
9217,Asset 9217,258,0,$889.00 ,,24-01-2012 00:00,
9218,Asset 9218,254,0,$96.00 ,,24-01-2012 00:00,
9219,Asset 9219,257,0,$572.00 ,,24-01-2012 00:00,
9220,Asset 9220,261,0,$769.00 ,,24-01-2012 00:00,
9221,Asset 9221,251,0,$628.00 ,,24-01-2012 00:00,
9222,Asset 9222,253,0,$464.00 ,,24-01-2012 00:00,
9223,Asset 9223,255,0,$958.00 ,,24-01-2012 00:00,
9224,Asset 9224,252,0,$331.00 ,,24-01-2012 00:00,
9225,Asset 9225,259,0,$331.00 ,,24-01-2012 00:00,
9226,Asset 9226,260,0,$557.00 ,,24-01-2012 00:00,
9227,Asset 9227,258,0,$672.00 ,,24-01-2012 00:00,
9228,Asset 9228,250,0,$824.00 ,,16-01-2012 00:00,
9229,Asset 9229,257,0,$863.00 ,,16-01-2012 00:00,
9230,Asset 9230,261,0,$611.00 ,,16-01-2012 00:00,
9231,Asset 9231,251,0,$252.00 ,,16-01-2012 00:00,
9232,Asset 9232,253,0,$397.00 ,,16-01-2012 00:00,
9233,Asset 9233,255,0,$61.00 ,,16-01-2012 00:00,
9234,Asset 9234,256,0,$586.00 ,,16-01-2012 00:00,
9235,Asset 9235,259,0,$560.00 ,,16-01-2012 00:00,
9236,Asset 9236,260,0,$618.00 ,,16-01-2012 00:00,
9237,Asset 9237,258,0,$647.00 ,,16-01-2012 00:00,
9238,Asset 9238,254,0,$776.00 ,,16-01-2012 00:00,
9239,Asset 9239,257,0,$891.00 ,,16-01-2012 00:00,
9240,Asset 9240,261,0,$969.00 ,,24-01-2012 00:00,
9241,Asset 9241,251,0,$662.00 ,,16-01-2012 00:00,
9242,Asset 9242,253,0,$588.00 ,,16-01-2012 00:00,
9243,Asset 9243,255,0,$700.00 ,,16-01-2012 00:00,
9244,Asset 9244,256,0,$848.00 ,,16-01-2012 00:00,
9245,Asset 9245,259,0,$286.00 ,,18-01-2012 00:00,
9246,Asset 9246,250,0,$277.00 ,,18-01-2012 00:00,
9247,Asset 9247,258,0,$401.00 ,,18-01-2012 00:00,
9248,Asset 9248,254,0,$768.00 ,,18-01-2012 00:00,
9249,Asset 9249,257,0,$948.00 ,,18-01-2012 00:00,
9250,Asset 9250,261,0,$813.00 ,,18-01-2012 00:00,
9251,Asset 9251,251,0,$898.00 ,,18-01-2012 00:00,
9252,Asset 9252,253,0,$862.00 ,,18-01-2012 00:00,
9253,Asset 9253,255,0,$883.00 ,,17-01-2012 00:00,
9254,Asset 9254,256,0,$537.00 ,,17-01-2012 00:00,
9255,Asset 9255,259,0,$91.00 ,,17-01-2012 00:00,
9256,Asset 9256,260,0,$139.00 ,,17-01-2012 00:00,
9257,Asset 9257,250,0,$640.00 ,,17-01-2012 00:00,
9258,Asset 9258,254,0,$716.00 ,,17-01-2012 00:00,
9259,Asset 9259,257,0,$45.00 ,,18-01-2012 00:00,
9260,Asset 9260,261,0,$192.00 ,,18-01-2012 00:00,
9261,Asset 9261,251,0,$827.00 ,,18-01-2012 00:00,
9262,Asset 9262,253,0,$507.00 ,,18-01-2012 00:00,
9263,Asset 9263,255,0,$118.00 ,,18-01-2012 00:00,
9264,Asset 9264,256,0,$343.00 ,,18-01-2012 00:00,
9265,Asset 9265,259,0,$765.00 ,,18-01-2012 00:00,
9266,Asset 9266,260,0,$213.00 ,,18-01-2012 00:00,
9267,Asset 9267,258,0,$257.00 ,,18-01-2012 00:00,
9268,Asset 9268,254,0,$314.00 ,,18-01-2012 00:00,
9269,Asset 9269,257,0,$331.00 ,,18-01-2012 00:00,
9270,Asset 9270,261,0,$48.00 ,,18-01-2012 00:00,
9271,Asset 9271,251,0,$888.00 ,,18-01-2012 00:00,
9272,Asset 9272,253,0,$358.00 ,,18-01-2012 00:00,
9273,Asset 9273,255,0,$251.00 ,,17-01-2012 00:00,
9274,Asset 9274,256,0,$939.00 ,,17-01-2012 00:00,
9275,Asset 9275,252,0,$359.00 ,,17-01-2012 00:00,
9276,Asset 9276,260,0,$705.00 ,,17-01-2012 00:00,
9277,Asset 9277,258,0,$540.00 ,,17-01-2012 00:00,
9278,Asset 9278,254,0,$75.00 ,,17-01-2012 00:00,
9279,Asset 9279,257,0,$834.00 ,,17-01-2012 00:00,
9280,Asset 9280,261,0,$956.00 ,,17-01-2012 00:00,
9281,Asset 9281,250,0,$668.00 ,,17-01-2012 00:00,
9282,Asset 9282,253,0,$185.00 ,,17-01-2012 00:00,
9283,Asset 9283,255,0,$949.00 ,,17-01-2012 00:00,
9284,Asset 9284,256,0,$160.00 ,,17-01-2012 00:00,
9285,Asset 9285,259,0,$860.00 ,,18-01-2012 00:00,
9286,Asset 9286,260,0,$27.00 ,,18-01-2012 00:00,
9287,Asset 9287,258,0,$533.00 ,,17-01-2012 00:00,
9288,Asset 9288,254,0,$287.00 ,,17-01-2012 00:00,
9289,Asset 9289,252,0,$761.00 ,,17-01-2012 00:00,
9290,Asset 9290,261,0,$942.00 ,,17-01-2012 00:00,
9291,Asset 9291,251,0,$692.00 ,,28-01-2012 00:00,
9292,Asset 9292,253,0,$267.00 ,,28-01-2012 00:00,
9293,Asset 9293,255,0,$335.00 ,,28-01-2012 00:00,
9294,Asset 9294,256,0,$884.00 ,,28-01-2012 00:00,
9295,Asset 9295,259,0,$97.00 ,,28-01-2012 00:00,
9296,Asset 9296,260,0,$839.00 ,,28-01-2012 00:00,
9297,Asset 9297,258,0,$776.00 ,,28-01-2012 00:00,
9298,Asset 9298,254,0,$461.00 ,,28-01-2012 00:00,
9299,Asset 9299,257,0,$280.00 ,,18-01-2012 00:00,
9300,Asset 9300,261,0,$450.00 ,,18-01-2012 00:00,
9301,Asset 9301,251,0,$592.00 ,,18-01-2012 00:00,
9302,Asset 9302,253,0,$39.00 ,,18-01-2012 00:00,
9303,Asset 9303,255,0,$134.00 ,,28-01-2012 00:00,
9304,Asset 9304,256,0,$105.00 ,,28-01-2012 00:00,
9305,Asset 9305,259,0,$613.00 ,,28-01-2012 00:00,
9306,Asset 9306,260,0,$320.00 ,,28-01-2012 00:00,
9307,Asset 9307,258,0,$644.00 ,,28-01-2012 00:00,
9308,Asset 9308,254,0,$911.00 ,,28-01-2012 00:00,
9309,Asset 9309,257,0,$986.00 ,,28-01-2012 00:00,
9310,Asset 9310,261,0,$319.00 ,,28-01-2012 00:00,
9311,Asset 9311,251,0,$763.00 ,,28-01-2012 00:00,
9312,Asset 9312,253,0,$978.00 ,,28-01-2012 00:00,
9313,Asset 9313,252,0,$650.00 ,,28-01-2012 00:00,
9314,Asset 9314,256,0,$806.00 ,,28-01-2012 00:00,
9315,Asset 9315,259,0,$332.00 ,,28-01-2012 00:00,
9316,Asset 9316,260,1,$578.00 ,,18-01-2012 00:00,
9317,Asset 9317,258,0,$251.00 ,,18-01-2012 00:00,
9318,Asset 9318,254,0,$991.00 ,,18-01-2012 00:00,
9319,Asset 9319,257,0,$708.00 ,,18-01-2012 00:00,
9320,Asset 9320,261,0,$377.00 ,,18-01-2012 00:00,
9321,Asset 9321,251,0,$569.00 ,,18-01-2012 00:00,
9322,Asset 9322,253,0,$429.00 ,,18-01-2012 00:00,
9323,Asset 9323,255,0,$232.00 ,,18-01-2012 00:00,
9324,Asset 9324,252,0,$683.00 ,,18-01-2012 00:00,
9325,Asset 9325,259,0,$269.00 ,,18-01-2012 00:00,
9326,Asset 9326,260,0,$781.00 ,,18-01-2012 00:00,
9327,Asset 9327,258,0,$166.00 ,,18-01-2012 00:00,
9328,Asset 9328,250,0,$604.00 ,,28-01-2012 00:00,
9329,Asset 9329,257,0,$279.00 ,,18-01-2012 00:00,
9330,Asset 9330,261,0,$875.00 ,,18-01-2012 00:00,
9331,Asset 9331,251,0,$944.00 ,,18-01-2012 00:00,
9332,Asset 9332,253,0,$189.00 ,,18-01-2012 00:00,
9333,Asset 9333,255,0,$139.00 ,,20-01-2012 00:00,
9334,Asset 9334,256,0,$269.00 ,,20-01-2012 00:00,
9335,Asset 9335,259,0,$596.00 ,,20-01-2012 00:00,
9336,Asset 9336,260,0,$84.00 ,,20-01-2012 00:00,
9337,Asset 9337,258,0,$225.00 ,,20-01-2012 00:00,
9338,Asset 9338,254,0,$812.00 ,,20-01-2012 00:00,
9339,Asset 9339,257,0,$794.00 ,,20-01-2012 00:00,
9340,Asset 9340,261,0,$33.00 ,,20-01-2012 00:00,
9341,Asset 9341,251,0,$139.00 ,,20-01-2012 00:00,
9342,Asset 9342,253,0,$946.00 ,,20-01-2012 00:00,
9343,Asset 9343,255,0,$548.00 ,,20-01-2012 00:00,
9344,Asset 9344,256,0,$685.00 ,,19-01-2012 00:00,
9345,Asset 9345,259,0,$242.00 ,,19-01-2012 00:00,
9346,Asset 9346,250,0,$347.00 ,,19-01-2012 00:00,
9347,Asset 9347,258,0,$417.00 ,,19-01-2012 00:00,
9348,Asset 9348,254,0,$286.00 ,,19-01-2012 00:00,
9349,Asset 9349,257,0,$925.00 ,,19-01-2012 00:00,
9350,Asset 9350,261,0,$512.00 ,,19-01-2012 00:00,
9351,Asset 9351,251,0,$634.00 ,,20-01-2012 00:00,
9352,Asset 9352,253,0,$674.00 ,,20-01-2012 00:00,
9353,Asset 9353,255,0,$421.00 ,,20-01-2012 00:00,
9354,Asset 9354,256,0,$108.00 ,,20-01-2012 00:00,
9355,Asset 9355,259,0,$275.00 ,,20-01-2012 00:00,
9356,Asset 9356,260,0,$446.00 ,,20-01-2012 00:00,
9357,Asset 9357,250,0,$860.00 ,,20-01-2012 00:00,
9358,Asset 9358,254,0,$90.00 ,,20-01-2012 00:00,
9359,Asset 9359,257,0,$528.00 ,,20-01-2012 00:00,
9360,Asset 9360,261,0,$299.00 ,,20-01-2012 00:00,
9361,Asset 9361,251,0,$785.00 ,,20-01-2012 00:00,
9362,Asset 9362,253,0,$468.00 ,,20-01-2012 00:00,
9363,Asset 9363,255,0,$641.00 ,,20-01-2012 00:00,
9364,Asset 9364,256,0,$963.00 ,,20-01-2012 00:00,
9365,Asset 9365,259,0,$747.00 ,,20-01-2012 00:00,
9366,Asset 9366,260,0,$981.00 ,,20-01-2012 00:00,
9367,Asset 9367,258,0,$641.00 ,,20-01-2012 00:00,
9368,Asset 9368,254,0,$493.00 ,,20-01-2012 00:00,
9369,Asset 9369,257,0,$577.00 ,,19-01-2012 00:00,
9370,Asset 9370,261,0,$111.00 ,,19-01-2012 00:00,
9371,Asset 9371,251,0,$68.00 ,,19-01-2012 00:00,
9372,Asset 9372,253,0,$129.00 ,,19-01-2012 00:00,
9373,Asset 9373,255,0,$126.00 ,,19-01-2012 00:00,
9374,Asset 9374,256,0,$730.00 ,,19-01-2012 00:00,
9375,Asset 9375,252,0,$398.00 ,,19-01-2012 00:00,
9376,Asset 9376,260,0,$48.00 ,,19-01-2012 00:00,
9377,Asset 9377,258,0,$860.00 ,,19-01-2012 00:00,
9378,Asset 9378,254,0,$873.00 ,,19-01-2012 00:00,
9379,Asset 9379,257,0,$735.00 ,,19-01-2012 00:00,
9380,Asset 9380,261,0,$142.00 ,,19-01-2012 00:00,
9381,Asset 9381,250,0,$403.00 ,,19-01-2012 00:00,
9382,Asset 9382,253,0,$295.00 ,,20-01-2012 00:00,
9383,Asset 9383,255,0,$523.00 ,,20-01-2012 00:00,
9384,Asset 9384,256,0,$172.00 ,,19-01-2012 00:00,
9385,Asset 9385,259,0,$677.00 ,,19-01-2012 00:00,
9386,Asset 9386,260,0,$46.00 ,,19-01-2012 00:00,
9387,Asset 9387,258,0,$790.00 ,,19-01-2012 00:00,
9388,Asset 9388,254,0,$30.00 ,,01-02-2012 00:00,
9389,Asset 9389,252,0,$768.00 ,,01-02-2012 00:00,
9390,Asset 9390,261,0,$642.00 ,,01-02-2012 00:00,
9391,Asset 9391,251,0,$660.00 ,,01-02-2012 00:00,
9392,Asset 9392,253,0,$418.00 ,,01-02-2012 00:00,
9393,Asset 9393,255,0,$139.00 ,,01-02-2012 00:00,
9394,Asset 9394,256,0,$484.00 ,,20-01-2012 00:00,
9395,Asset 9395,259,0,$611.00 ,,20-01-2012 00:00,
9396,Asset 9396,260,0,$513.00 ,,20-01-2012 00:00,
9397,Asset 9397,258,0,$384.00 ,,01-02-2012 00:00,
9398,Asset 9398,254,0,$260.00 ,,01-02-2012 00:00,
9399,Asset 9399,257,0,$428.00 ,,01-02-2012 00:00,
9400,Asset 9400,261,0,$226.00 ,,01-02-2012 00:00,
9401,Asset 9401,251,0,$677.00 ,,01-02-2012 00:00,
9402,Asset 9402,253,0,$884.00 ,,01-02-2012 00:00,
9403,Asset 9403,255,0,$33.00 ,,01-02-2012 00:00,
9404,Asset 9404,256,0,$889.00 ,,01-02-2012 00:00,
9405,Asset 9405,259,0,$582.00 ,,01-02-2012 00:00,
9406,Asset 9406,260,0,$732.00 ,,01-02-2012 00:00,
9407,Asset 9407,258,0,$195.00 ,,01-02-2012 00:00,
9408,Asset 9408,254,0,$505.00 ,,01-02-2012 00:00,
9409,Asset 9409,257,0,$273.00 ,,20-01-2012 00:00,
9410,Asset 9410,261,0,$19.00 ,,20-01-2012 00:00,
9411,Asset 9411,251,0,$309.00 ,,20-01-2012 00:00,
9412,Asset 9412,253,0,$77.00 ,,20-01-2012 00:00,
9413,Asset 9413,252,0,$713.00 ,,20-01-2012 00:00,
9414,Asset 9414,256,0,$827.00 ,,20-01-2012 00:00,
9415,Asset 9415,259,0,$351.00 ,,20-01-2012 00:00,
9416,Asset 9416,260,0,$666.00 ,,20-01-2012 00:00,
9417,Asset 9417,258,0,$520.00 ,,20-01-2012 00:00,
9418,Asset 9418,254,0,$271.00 ,,20-01-2012 00:00,
9419,Asset 9419,257,0,$639.00 ,,20-01-2012 00:00,
9420,Asset 9420,261,0,$812.00 ,,20-01-2012 00:00,
9421,Asset 9421,251,0,$816.00 ,,01-02-2012 00:00,
9422,Asset 9422,253,0,$841.00 ,,20-01-2012 00:00,
9423,Asset 9423,255,0,$991.00 ,,20-01-2012 00:00,
9424,Asset 9424,252,0,$204.00 ,,20-01-2012 00:00,
9425,Asset 9425,259,0,$671.00 ,,20-01-2012 00:00,
9426,Asset 9426,260,0,$608.00 ,,22-01-2012 00:00,
9427,Asset 9427,258,0,$404.00 ,,22-01-2012 00:00,
9428,Asset 9428,250,0,$800.00 ,,22-01-2012 00:00,
9429,Asset 9429,257,0,$870.00 ,,22-01-2012 00:00,
9430,Asset 9430,261,0,$452.00 ,,22-01-2012 00:00,
9431,Asset 9431,251,0,$883.00 ,,21-01-2012 00:00,
9432,Asset 9432,253,0,$647.00 ,,21-01-2012 00:00,
9433,Asset 9433,255,0,$778.00 ,,22-01-2012 00:00,
9434,Asset 9434,256,0,$704.00 ,,22-01-2012 00:00,
9435,Asset 9435,259,0,$164.00 ,,22-01-2012 00:00,
9436,Asset 9436,260,0,$368.00 ,,22-01-2012 00:00,
9437,Asset 9437,258,0,$797.00 ,,22-01-2012 00:00,
9438,Asset 9438,254,0,$712.00 ,,22-01-2012 00:00,
9439,Asset 9439,257,0,$87.00 ,,22-01-2012 00:00,
9440,Asset 9440,261,0,$42.00 ,,22-01-2012 00:00,
9441,Asset 9441,251,0,$893.00 ,,22-01-2012 00:00,
9442,Asset 9442,253,0,$577.00 ,,22-01-2012 00:00,
9443,Asset 9443,255,0,$819.00 ,,22-01-2012 00:00,
9444,Asset 9444,256,0,$389.00 ,,22-01-2012 00:00,
9445,Asset 9445,259,0,$349.00 ,,21-01-2012 00:00,
9446,Asset 9446,250,0,$647.00 ,,21-01-2012 00:00,
9447,Asset 9447,258,0,$236.00 ,,21-01-2012 00:00,
9448,Asset 9448,254,0,$831.00 ,,21-01-2012 00:00,
9449,Asset 9449,257,0,$301.00 ,,21-01-2012 00:00,
9450,Asset 9450,261,0,$830.00 ,,21-01-2012 00:00,
9451,Asset 9451,251,0,$391.00 ,,21-01-2012 00:00,
9452,Asset 9452,253,0,$968.00 ,,21-01-2012 00:00,
9453,Asset 9453,255,0,$349.00 ,,21-01-2012 00:00,
9454,Asset 9454,256,0,$5.00 ,,21-01-2012 00:00,
9455,Asset 9455,259,0,$922.00 ,,21-01-2012 00:00,
9456,Asset 9456,260,0,$362.00 ,,21-01-2012 00:00,
9457,Asset 9457,250,0,$250.00 ,,22-01-2012 00:00,
9458,Asset 9458,254,0,$467.00 ,,21-01-2012 00:00,
9459,Asset 9459,257,0,$913.00 ,,21-01-2012 00:00,
9460,Asset 9460,261,0,$611.00 ,,21-01-2012 00:00,
9461,Asset 9461,251,0,$250.00 ,,21-01-2012 00:00,
9462,Asset 9462,253,0,$704.00 ,,05-02-2012 00:00,
9463,Asset 9463,255,0,$503.00 ,,05-02-2012 00:00,
9464,Asset 9464,256,0,$564.00 ,,05-02-2012 00:00,
9465,Asset 9465,259,0,$256.00 ,,05-02-2012 00:00,
9466,Asset 9466,260,0,$664.00 ,,22-01-2012 00:00,
9467,Asset 9467,258,0,$293.00 ,,22-01-2012 00:00,
9468,Asset 9468,254,0,$212.00 ,,22-01-2012 00:00,
9469,Asset 9469,257,0,$353.00 ,,05-02-2012 00:00,
9470,Asset 9470,261,0,$446.00 ,,05-02-2012 00:00,
9471,Asset 9471,251,0,$342.00 ,,05-02-2012 00:00,
9472,Asset 9472,253,0,$959.00 ,,05-02-2012 00:00,
9473,Asset 9473,255,0,$811.00 ,,05-02-2012 00:00,
9474,Asset 9474,256,0,$837.00 ,,05-02-2012 00:00,
9475,Asset 9475,252,0,$556.00 ,,05-02-2012 00:00,
9476,Asset 9476,260,0,$939.00 ,,05-02-2012 00:00,
9477,Asset 9477,258,0,$558.00 ,,22-01-2012 00:00,
9478,Asset 9478,254,0,$702.00 ,,22-01-2012 00:00,
9479,Asset 9479,257,0,$615.00 ,,22-01-2012 00:00,
9480,Asset 9480,261,0,$481.00 ,,22-01-2012 00:00,
9481,Asset 9481,250,0,$309.00 ,,22-01-2012 00:00,
9482,Asset 9482,253,0,$67.00 ,,22-01-2012 00:00,
9483,Asset 9483,255,0,$949.00 ,,22-01-2012 00:00,
9484,Asset 9484,256,0,$313.00 ,,22-01-2012 00:00,
9485,Asset 9485,259,0,$589.00 ,,22-01-2012 00:00,
9486,Asset 9486,260,0,$914.00 ,,22-01-2012 00:00,
9487,Asset 9487,258,0,$867.00 ,,22-01-2012 00:00,
9488,Asset 9488,254,0,$60.00 ,,05-02-2012 00:00,
9489,Asset 9489,252,0,$379.00 ,,22-01-2012 00:00,
9490,Asset 9490,261,0,$529.00 ,,22-01-2012 00:00,
9491,Asset 9491,251,0,$77.00 ,,22-01-2012 00:00,
9492,Asset 9492,253,0,$167.00 ,,22-01-2012 00:00,
9493,Asset 9493,255,0,$711.00 ,,24-01-2012 00:00,
9494,Asset 9494,256,0,$369.00 ,,24-01-2012 00:00,
9495,Asset 9495,259,0,$567.00 ,,24-01-2012 00:00,
9496,Asset 9496,260,0,$430.00 ,,24-01-2012 00:00,
9497,Asset 9497,258,0,$812.00 ,,24-01-2012 00:00,
9498,Asset 9498,254,0,$631.00 ,,24-01-2012 00:00,
9499,Asset 9499,257,0,$925.00 ,,24-01-2012 00:00,
9500,Asset 9500,261,0,$99.00 ,,24-01-2012 00:00,
9501,Asset 9501,251,0,$692.00 ,,23-01-2012 00:00,
9502,Asset 9502,253,0,$566.00 ,,23-01-2012 00:00,
9503,Asset 9503,255,0,$649.00 ,,23-01-2012 00:00,
9504,Asset 9504,256,0,$792.00 ,,23-01-2012 00:00,
9505,Asset 9505,259,0,$450.00 ,,23-01-2012 00:00,
9506,Asset 9506,260,0,$780.00 ,,24-01-2012 00:00,
9507,Asset 9507,258,0,$211.00 ,,24-01-2012 00:00,
9508,Asset 9508,254,0,$980.00 ,,24-01-2012 00:00,
9509,Asset 9509,257,0,$154.00 ,,24-01-2012 00:00,
9510,Asset 9510,261,0,$156.00 ,,24-01-2012 00:00,
9511,Asset 9511,251,0,$54.00 ,,24-01-2012 00:00,
9512,Asset 9512,253,0,$846.00 ,,24-01-2012 00:00,
9513,Asset 9513,252,0,$703.00 ,,24-01-2012 00:00,
9514,Asset 9514,256,0,$981.00 ,,24-01-2012 00:00,
9515,Asset 9515,259,0,$763.00 ,,24-01-2012 00:00,
9516,Asset 9516,260,0,$113.00 ,,24-01-2012 00:00,
9517,Asset 9517,258,0,$487.00 ,,24-01-2012 00:00,
9518,Asset 9518,254,0,$678.00 ,,23-01-2012 00:00,
9519,Asset 9519,257,0,$695.00 ,,23-01-2012 00:00,
9520,Asset 9520,261,0,$51.00 ,,23-01-2012 00:00,
9521,Asset 9521,251,0,$992.00 ,,23-01-2012 00:00,
9522,Asset 9522,253,0,$611.00 ,,23-01-2012 00:00,
9523,Asset 9523,255,0,$551.00 ,,23-01-2012 00:00,
9524,Asset 9524,252,0,$213.00 ,,23-01-2012 00:00,
9525,Asset 9525,259,0,$43.00 ,,23-01-2012 00:00,
9526,Asset 9526,260,0,$29.00 ,,23-01-2012 00:00,
9527,Asset 9527,258,1,$404.00 ,,23-01-2012 00:00,
9528,Asset 9528,250,0,$786.00 ,,23-01-2012 00:00,
9529,Asset 9529,257,0,$12.00 ,,23-01-2012 00:00,
9530,Asset 9530,261,0,$4.00 ,,24-01-2012 00:00,
9531,Asset 9531,251,0,$680.00 ,,23-01-2012 00:00,
9532,Asset 9532,253,0,$678.00 ,,23-01-2012 00:00,
9533,Asset 9533,255,0,$91.00 ,,23-01-2012 00:00,
9534,Asset 9534,256,0,$760.00 ,,23-01-2012 00:00,
9535,Asset 9535,259,0,$784.00 ,,09-02-2012 00:00,
9536,Asset 9536,260,0,$821.00 ,,09-02-2012 00:00,
9537,Asset 9537,258,0,$572.00 ,,09-02-2012 00:00,
9538,Asset 9538,254,0,$14.00 ,,09-02-2012 00:00,
9539,Asset 9539,257,0,$365.00 ,,09-02-2012 00:00,
9540,Asset 9540,261,0,$538.00 ,,09-02-2012 00:00,
9541,Asset 9541,251,0,$132.00 ,,09-02-2012 00:00,
9542,Asset 9542,253,0,$757.00 ,,09-02-2012 00:00,
9543,Asset 9543,255,0,$309.00 ,,24-01-2012 00:00,
9544,Asset 9544,256,0,$866.00 ,,24-01-2012 00:00,
9545,Asset 9545,259,0,$101.00 ,,24-01-2012 00:00,
9546,Asset 9546,250,0,$538.00 ,,24-01-2012 00:00,
9547,Asset 9547,258,0,$45.00 ,,24-01-2012 00:00,
9548,Asset 9548,254,0,$313.00 ,,24-01-2012 00:00,
9549,Asset 9549,257,0,$658.00 ,,09-02-2012 00:00,
9550,Asset 9550,261,0,$112.00 ,,09-02-2012 00:00,
9551,Asset 9551,251,0,$849.00 ,,09-02-2012 00:00,
9552,Asset 9552,253,0,$322.00 ,,09-02-2012 00:00,
9553,Asset 9553,255,0,$635.00 ,,09-02-2012 00:00,
9554,Asset 9554,256,0,$943.00 ,,09-02-2012 00:00,
9555,Asset 9555,259,0,$135.00 ,,09-02-2012 00:00,
9556,Asset 9556,260,0,$684.00 ,,09-02-2012 00:00,
9557,Asset 9557,250,0,$845.00 ,,09-02-2012 00:00,
9558,Asset 9558,254,0,$421.00 ,,09-02-2012 00:00,
9559,Asset 9559,257,0,$69.00 ,,09-02-2012 00:00,
9560,Asset 9560,261,0,$224.00 ,,09-02-2012 00:00,
9561,Asset 9561,251,0,$169.00 ,,09-02-2012 00:00,
9562,Asset 9562,253,0,$505.00 ,,09-02-2012 00:00,
9563,Asset 9563,255,0,$789.00 ,,24-01-2012 00:00,
9564,Asset 9564,256,0,$589.00 ,,24-01-2012 00:00,
9565,Asset 9565,259,0,$560.00 ,,24-01-2012 00:00,
9566,Asset 9566,260,0,$397.00 ,,24-01-2012 00:00,
9567,Asset 9567,258,0,$664.00 ,,24-01-2012 00:00,
9568,Asset 9568,254,0,$514.00 ,,24-01-2012 00:00,
9569,Asset 9569,257,0,$818.00 ,,24-01-2012 00:00,
9570,Asset 9570,261,0,$246.00 ,,24-01-2012 00:00,
9571,Asset 9571,251,0,$270.00 ,,24-01-2012 00:00,
9572,Asset 9572,253,0,$500.00 ,,24-01-2012 00:00,
9573,Asset 9573,255,0,$619.00 ,,24-01-2012 00:00,
9574,Asset 9574,256,0,$52.00 ,,24-01-2012 00:00,
9575,Asset 9575,252,0,$981.00 ,,09-02-2012 00:00,
9576,Asset 9576,260,0,$671.00 ,,09-02-2012 00:00,
9577,Asset 9577,258,0,$855.00 ,,24-01-2012 00:00,
9578,Asset 9578,254,0,$535.00 ,,24-01-2012 00:00,
9579,Asset 9579,257,0,$304.00 ,,24-01-2012 00:00,
9580,Asset 9580,261,0,$306.00 ,,24-01-2012 00:00,
9581,Asset 9581,250,0,$329.00 ,,26-01-2012 00:00,
9582,Asset 9582,253,0,$372.00 ,,26-01-2012 00:00,
9583,Asset 9583,255,0,$334.00 ,,26-01-2012 00:00,
9584,Asset 9584,256,0,$695.00 ,,26-01-2012 00:00,
9585,Asset 9585,259,0,$322.00 ,,26-01-2012 00:00,
9586,Asset 9586,260,0,$76.00 ,,25-01-2012 00:00,
9587,Asset 9587,258,0,$550.00 ,,25-01-2012 00:00,
9588,Asset 9588,254,0,$261.00 ,,26-01-2012 00:00,
9589,Asset 9589,252,0,$455.00 ,,26-01-2012 00:00,
9590,Asset 9590,261,0,$309.00 ,,26-01-2012 00:00,
9591,Asset 9591,251,0,$543.00 ,,26-01-2012 00:00,
9592,Asset 9592,253,0,$154.00 ,,26-01-2012 00:00,
9593,Asset 9593,255,0,$359.00 ,,26-01-2012 00:00,
9594,Asset 9594,256,0,$240.00 ,,26-01-2012 00:00,
9595,Asset 9595,259,0,$435.00 ,,26-01-2012 00:00,
9596,Asset 9596,260,0,$412.00 ,,26-01-2012 00:00,
9597,Asset 9597,258,0,$371.00 ,,26-01-2012 00:00,
9598,Asset 9598,254,0,$159.00 ,,26-01-2012 00:00,
9599,Asset 9599,257,0,$595.00 ,,26-01-2012 00:00,
9600,Asset 9600,261,0,$100.00 ,,25-01-2012 00:00,
9601,Asset 9601,251,0,$165.00 ,,25-01-2012 00:00,
9602,Asset 9602,253,0,$161.00 ,,25-01-2012 00:00,
9603,Asset 9603,255,0,$722.00 ,,25-01-2012 00:00,
9604,Asset 9604,256,0,$299.00 ,,25-01-2012 00:00,
9605,Asset 9605,259,0,$18.00 ,,25-01-2012 00:00,
9606,Asset 9606,260,0,$716.00 ,,25-01-2012 00:00,
9607,Asset 9607,258,0,$16.00 ,,25-01-2012 00:00,
9608,Asset 9608,254,0,$128.00 ,,25-01-2012 00:00,
9609,Asset 9609,257,0,$917.00 ,,25-01-2012 00:00,
9610,Asset 9610,261,0,$672.00 ,,25-01-2012 00:00,
9611,Asset 9611,251,0,$816.00 ,,25-01-2012 00:00,
